193
0.554812 -0.0592481 0.0
0.546475 -0.0597809 0.0
0.53801 -0.0602968 0.0
0.529414 -0.0607942 0.0
0.520685 -0.0612715 0.0
0.511822 -0.0617266 0.0
0.502823 -0.0621574 0.0
0.493688 -0.0625618 0.0
0.484417 -0.0629379 0.0
0.475011 -0.0632839 0.0
0.465558 -0.0635951 0.0
0.456116 -0.0638694 0.0
0.446688 -0.0641064 0.0
0.43728 -0.0643057 0.0
0.427896 -0.0644667 0.0
0.418541 -0.0645888 0.0
0.409222 -0.0646718 0.0
0.399944 -0.0647168 0.0
0.390712 -0.064725 0.0
0.381533 -0.0646976 0.0
0.37241 -0.0646358 0.0
0.363348 -0.0645408 0.0
0.354351 -0.064413 0.0
0.345424 -0.0642524 0.0
0.336572 -0.0640592 0.0
0.327797 -0.0638346 0.0
0.319102 -0.06358 0.0
0.310491 -0.0632966 0.0
0.301966 -0.0629854 0.0
0.293529 -0.0626476 0.0
0.285182 -0.0622842 0.0
0.276925 -0.0618968 0.0
0.268759 -0.061487 0.0
0.260683 -0.0610561 0.0
0.252697 -0.0606056 0.0
0.244802 -0.0601369 0.0
0.236994 -0.0596511 0.0
0.229274 -0.0591496 0.0
0.22164 -0.0586335 0.0
0.214089 -0.0581043 0.0
0.20662 -0.0575632 0.0
0.19923 -0.0570116 0.0
0.191915 -0.0564506 0.0
0.184675 -0.0558812 0.0
0.177506 -0.0553043 0.0
0.170411 -0.0547195 0.0
0.163391 -0.0541265 0.0
0.156449 -0.0535246 0.0
0.149589 -0.0529128 0.0
0.142816 -0.0522899 0.0
0.136136 -0.0516547 0.0
0.129556 -0.0510057 0.0
0.123084 -0.0503415 0.0
0.116726 -0.0496611 0.0
0.110489 -0.0489637 0.0
0.10438 -0.0482485 0.0
0.0984092 -0.0475143 0.0
0.0925859 -0.0467602 0.0
0.0869219 -0.0459849 0.0
0.0814304 -0.0451876 0.0
0.0761244 -0.0443672 0.0
0.0710167 -0.0435234 0.0
0.0661198 -0.0426562 0.0
0.0614448 -0.0417657 0.0
0.0569995 -0.0408529 0.0
0.052791 -0.039919 0.0
0.0488219 -0.0389655 0.0
0.0450887 -0.0379947 0.0
0.0415875 -0.0370087 0.0
0.0383116 -0.0360096 0.0
0.035251 -0.0349996 0.0
0.0323961 -0.0339807 0.0
0.0297363 -0.0329547 0.0
0.0272598 -0.0319233 0.0
0.0249545 -0.0308879 0.0
0.022809 -0.0298499 0.0
0.0208133 -0.0288105 0.0
0.0189576 -0.0277704 0.0
0.0172328 -0.0267306 0.0
0.0156301 -0.0256917 0.0
0.0141419 -0.0246545 0.0
0.0127612 -0.0236193 0.0
0.0114811 -0.0225866 0.0
0.010295 -0.0215568 0.0
0.00919729 -0.0205303 0.0
0.00818309 -0.0195073 0.0
0.00724764 -0.0184881 0.0
0.00638634 -0.0174729 0.0
0.00559479 -0.0164618 0.0
0.00486928 -0.0154551 0.0
0.00420649 -0.0144528 0.0
0.00360321 -0.0134551 0.0
0.00305632 -0.012462 0.0
0.00256278 -0.0114737 0.0
0.00211987 -0.0104901 0.0
0.0017253 -0.00951147 0.0
0.00137685 -0.00853772 0.0
0.00107233 -0.00756893 0.0
0.000809658 -0.00660513 0.0
0.000586777 -0.00564637 0.0
0.000401944 -0.00469264 0.0
0.000253731 -0.00374398 0.0
0.000140759 -0.00280037 0.0
6.16842e-05 -0.00186184 0.0
1.51913e-05 -0.000928376 0.0
0.0 0.0 0.0
